        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Used (Dedicated) [MB] , GPU Power [W] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-03-28 23:03:25 ,         598.5   ,           2593.7   ,               63.0   ,         36   ,                       1817   ,         1.3   ,         0.800   ,               96.0   ,                 11258   ,
2024-03-28 23:03:26 ,          99.8   ,           2593.7   ,               64.0   ,         36   ,                       1818   ,         1.3   ,             -   ,               95.0   ,                 11253   ,
2024-03-28 23:03:27 ,          99.8   ,           2593.7   ,               63.0   ,         34   ,                       1818   ,         1.2   ,             -   ,               93.0   ,                 11256   ,
2024-03-28 23:03:28 ,          99.8   ,           2593.7   ,               63.0   ,         34   ,                       1818   ,         1.2   ,             -   ,               90.0   ,                 11225   ,
2024-03-28 23:03:29 ,         598.5   ,           2593.7   ,               63.0   ,         34   ,                       1818   ,         1.2   ,         0.800   ,               91.0   ,                 11229   ,
2024-03-28 23:03:30 ,          99.8   ,           2593.7   ,               64.0   ,         33   ,                       1818   ,         1.2   ,             -   ,               92.0   ,                 11229   ,
2024-03-28 23:03:31 ,         598.5   ,           2593.7   ,               63.0   ,         33   ,                       1820   ,         1.1   ,         0.800   ,               97.0   ,                 11230   ,
2024-03-28 23:03:32 ,          99.8   ,           2593.7   ,               62.0   ,         34   ,                       1820   ,         1.2   ,             -   ,               93.0   ,                 11232   ,
2024-03-28 23:03:33 ,          99.8   ,           2593.7   ,               63.0   ,         37   ,                       1821   ,         1.3   ,             -   ,               89.0   ,                 11182   ,
2024-03-28 23:03:34 ,         598.5   ,           2593.7   ,               63.0   ,         35   ,                       1823   ,         1.2   ,         0.800   ,               94.0   ,                 11160   ,
2024-03-28 23:03:35 ,          99.8   ,           2593.7   ,               64.0   ,         34   ,                       1720   ,         1.2   ,             -   ,               97.0   ,                 11160   ,
2024-03-28 23:03:36 ,          99.8   ,           2593.7   ,               64.0   ,         35   ,                       1720   ,         1.3   ,             -   ,               92.0   ,                 11157   ,
2024-03-28 23:03:37 ,         598.5   ,           2593.7   ,               63.0   ,         33   ,                       1721   ,         1.2   ,         0.805   ,               92.0   ,                 11175   ,
2024-03-28 23:03:38 ,          99.8   ,           2593.7   ,               63.0   ,         33   ,                       1722   ,         1.2   ,             -   ,               95.0   ,                 11174   ,
2024-03-28 23:03:39 ,         598.5   ,           2593.7   ,               64.0   ,         35   ,                       1722   ,         1.3   ,         0.800   ,               94.0   ,                 11169   ,
2024-03-28 23:03:40 ,         598.5   ,           2593.7   ,               66.0   ,         36   ,                       1722   ,         1.3   ,         0.800   ,               89.0   ,                 11081   ,
2024-03-28 23:03:41 ,          99.8   ,           2593.7   ,               63.0   ,         35   ,                       1722   ,         1.2   ,             -   ,               96.0   ,                 11059   ,
2024-03-28 23:03:42 ,          99.8   ,           2593.7   ,               64.0   ,         35   ,                       1723   ,         1.2   ,             -   ,               94.0   ,                 11061   ,
2024-03-28 23:03:43 ,         598.5   ,           2593.7   ,               63.0   ,         35   ,                       1724   ,         1.2   ,         0.800   ,               88.0   ,                 11057   ,
2024-03-28 23:03:44 ,          99.8   ,           2593.7   ,               66.0   ,         37   ,                       1724   ,         1.2   ,             -   ,               92.0   ,                 11036   ,
2024-03-28 23:03:45 ,          99.8   ,           2593.7   ,               63.0   ,         36   ,                       1724   ,         1.2   ,             -   ,               95.0   ,                 11027   ,
2024-03-28 23:03:46 ,          99.8   ,           2593.7   ,               65.0   ,         34   ,                       1724   ,         1.1   ,             -   ,               92.0   ,                 11028   ,
2024-03-28 23:03:47 ,          99.8   ,           2593.7   ,               63.0   ,         38   ,                       1725   ,         1.3   ,             -   ,               94.0   ,                 11028   ,
2024-03-28 23:03:48 ,          99.8   ,           2593.7   ,               64.0   ,         40   ,                       1727   ,         1.4   ,             -   ,               96.0   ,                 11029   ,
2024-03-28 23:03:49 ,          99.8   ,           2593.7   ,               64.0   ,         41   ,                       1727   ,         1.5   ,             -   ,               96.0   ,                 11029   ,
2024-03-28 23:03:50 ,         598.5   ,           2593.7   ,               65.0   ,         39   ,                       1727   ,         1.4   ,             -   ,               90.0   ,                 11030   ,
2024-03-28 23:03:51 ,          99.8   ,           2593.7   ,               64.0   ,         37   ,                       1728   ,         1.3   ,             -   ,               92.0   ,                 11030   ,
2024-03-28 23:03:52 ,         598.5   ,           2593.7   ,               64.0   ,         38   ,                       1728   ,         1.4   ,         0.800   ,              100.0   ,                 11030   ,
2024-03-28 23:03:53 ,          99.8   ,           2593.7   ,               63.0   ,         38   ,                       1728   ,         1.3   ,             -   ,               89.0   ,                 11030   ,
2024-03-28 23:03:54 ,         598.5   ,           2593.7   ,               64.0   ,         38   ,                       1729   ,         1.3   ,         0.800   ,               97.0   ,                 11033   ,
2024-03-28 23:03:55 ,          99.8   ,           2593.7   ,               64.0   ,         38   ,                       1729   ,         1.4   ,             -   ,               96.0   ,                 11030   ,
2024-03-28 23:03:56 ,          99.8   ,           2593.7   ,               64.0   ,         37   ,                       1729   ,         1.3   ,             -   ,               93.0   ,                 11030   ,
2024-03-28 23:03:57 ,         598.5   ,           2593.7   ,               63.0   ,         34   ,                       1729   ,         1.2   ,         0.800   ,               95.0   ,                 11030   ,
2024-03-28 23:03:58 ,          99.8   ,           2593.7   ,               64.0   ,         33   ,                       1729   ,         1.2   ,             -   ,               91.0   ,                 11029   ,
2024-03-28 23:03:59 ,          99.8   ,           2593.7   ,               64.0   ,         33   ,                       1730   ,         1.1   ,             -   ,               96.0   ,                 11030   ,
2024-03-28 23:04:00 ,          99.8   ,           2593.7   ,               64.0   ,         32   ,                       1730   ,         1.1   ,             -   ,               95.0   ,                 11040   ,
2024-03-28 23:04:01 ,          99.8   ,           2593.7   ,               64.0   ,         32   ,                       1730   ,         1.1   ,             -   ,               93.0   ,                 11039   ,
2024-03-28 23:04:02 ,         598.5   ,           2593.7   ,               64.0   ,         34   ,                       1730   ,         1.2   ,         0.800   ,               93.0   ,                 11039   ,
2024-03-28 23:04:03 ,          99.8   ,           2593.7   ,               63.0   ,         35   ,                       1730   ,         1.2   ,             -   ,               92.0   ,                 11039   ,
2024-03-28 23:04:04 ,         598.5   ,           2593.7   ,               64.0   ,         38   ,                       1730   ,         1.4   ,         0.800   ,               92.0   ,                 11040   ,
